primary_type,hour,weekday,count
PROSTITUTION,3,Thursday,0
PROSTITUTION,3,Tuesday,0
PROSTITUTION,3,Wednesday,0
PROSTITUTION,4,Friday,0
PROSTITUTION,4,Monday,0
PROSTITUTION,4,Saturday,0
PROSTITUTION,4,Sunday,0
PROSTITUTION,4,Thursday,0
PROSTITUTION,4,Tuesday,0
PROSTITUTION,4,Wednesday,0
PROSTITUTION,5,Friday,0
PROSTITUTION,5,Monday,0
PROSTITUTION,5,Saturday,0
PROSTITUTION,5,Sunday,0
PROSTITUTION,5,Thursday,0
PROSTITUTION,5,Tuesday,0
PROSTITUTION,5,Wednesday,0
PROSTITUTION,6,Friday,0
PROSTITUTION,6,Monday,0
PROSTITUTION,6,Saturday,0
PROSTITUTION,6,Sunday,0
PROSTITUTION,6,Thursday,0
PROSTITUTION,6,Tuesday,0
PROSTITUTION,6,Wednesday,0
PROSTITUTION,7,Friday,0
PROSTITUTION,7,Monday,0
PROSTITUTION,7,Saturday,0
PROSTITUTION,7,Sunday,0
PROSTITUTION,7,Thursday,0
PROSTITUTION,7,Tuesday,0
PROSTITUTION,7,Wednesday,0
PROSTITUTION,8,Friday,0
PROSTITUTION,8,Monday,0
PROSTITUTION,8,Saturday,0
PROSTITUTION,8,Sunday,0
PROSTITUTION,8,Thursday,0
PROSTITUTION,8,Tuesday,0
PROSTITUTION,8,Wednesday,0
PROSTITUTION,9,Friday,0
PROSTITUTION,9,Monday,0
PROSTITUTION,9,Saturday,0
PROSTITUTION,9,Sunday,0
PROSTITUTION,9,Thursday,0
PROSTITUTION,9,Tuesday,0
PROSTITUTION,9,Wednesday,0
PROSTITUTION,10,Friday,0
PROSTITUTION,10,Monday,0
PROSTITUTION,10,Saturday,0
PROSTITUTION,10,Sunday,0
PROSTITUTION,10,Thursday,0
PROSTITUTION,10,Tuesday,0
PROSTITUTION,10,Wednesday,0
PROSTITUTION,11,Friday,0
PROSTITUTION,11,Monday,0
PROSTITUTION,11,Saturday,0
PROSTITUTION,11,Sunday,0
PROSTITUTION,11,Thursday,0
PROSTITUTION,11,Tuesday,0
PROSTITUTION,11,Wednesday,0
PROSTITUTION,12,Friday,0
PROSTITUTION,12,Monday,0
PROSTITUTION,12,Saturday,0
PROSTITUTION,12,Sunday,0
PROSTITUTION,12,Thursday,0
PROSTITUTION,12,Tuesday,0
PROSTITUTION,12,Wednesday,0
PROSTITUTION,13,Friday,0
PROSTITUTION,13,Monday,0
PROSTITUTION,13,Saturday,0
PROSTITUTION,13,Sunday,0
PROSTITUTION,13,Thursday,0
PROSTITUTION,13,Tuesday,0
PROSTITUTION,13,Wednesday,0
PROSTITUTION,14,Friday,0
PROSTITUTION,14,Monday,0
PROSTITUTION,14,Saturday,0
PROSTITUTION,14,Sunday,0
PROSTITUTION,14,Thursday,0
PROSTITUTION,14,Tuesday,0
PROSTITUTION,14,Wednesday,0
PROSTITUTION,15,Friday,0
PROSTITUTION,15,Monday,0
PROSTITUTION,15,Saturday,0
PROSTITUTION,15,Sunday,0
PROSTITUTION,15,Thursday,0
PROSTITUTION,15,Tuesday,0
PROSTITUTION,15,Wednesday,0
PROSTITUTION,16,Friday,0
PROSTITUTION,16,Monday,0
PROSTITUTION,16,Saturday,0
PROSTITUTION,16,Sunday,0
PROSTITUTION,16,Thursday,0
PROSTITUTION,16,Tuesday,0
PROSTITUTION,16,Wednesday,0
PROSTITUTION,17,Friday,0
PROSTITUTION,17,Monday,0
PROSTITUTION,17,Saturday,0
PROSTITUTION,17,Sunday,0
PROSTITUTION,17,Thursday,0
PROSTITUTION,17,Tuesday,0
PROSTITUTION,17,Wednesday,0
PROSTITUTION,18,Friday,0
PROSTITUTION,18,Monday,0
PROSTITUTION,18,Saturday,0
PROSTITUTION,18,Sunday,0
PROSTITUTION,18,Thursday,0
PROSTITUTION,18,Tuesday,0
PROSTITUTION,18,Wednesday,0
PROSTITUTION,19,Friday,0
PROSTITUTION,19,Monday,0
PROSTITUTION,19,Saturday,0
PROSTITUTION,19,Sunday,0
PROSTITUTION,19,Thursday,0
PROSTITUTION,19,Tuesday,0
PROSTITUTION,19,Wednesday,0
PROSTITUTION,20,Friday,0
PROSTITUTION,20,Monday,0
PROSTITUTION,20,Saturday,0
PROSTITUTION,20,Sunday,0
PROSTITUTION,20,Thursday,0
PROSTITUTION,20,Tuesday,0
PROSTITUTION,20,Wednesday,0
PROSTITUTION,21,Friday,0
PROSTITUTION,21,Monday,0
PROSTITUTION,21,Saturday,0
PROSTITUTION,21,Sunday,0
PROSTITUTION,21,Thursday,0
PROSTITUTION,21,Tuesday,0
PROSTITUTION,21,Wednesday,0
PROSTITUTION,22,Friday,0
PROSTITUTION,22,Monday,0
PROSTITUTION,22,Saturday,0
PROSTITUTION,22,Sunday,0
PROSTITUTION,22,Thursday,0
PROSTITUTION,22,Tuesday,0
PROSTITUTION,22,Wednesday,0
PROSTITUTION,23,Friday,0
PROSTITUTION,23,Monday,0
PROSTITUTION,23,Saturday,0
PROSTITUTION,23,Sunday,0
PROSTITUTION,23,Thursday,0
PROSTITUTION,23,Tuesday,0
PROSTITUTION,23,Wednesday,0
PUBLIC PEACE VIOLATION,0,Friday,0
PUBLIC PEACE VIOLATION,0,Monday,0
PUBLIC PEACE VIOLATION,0,Saturday,0
PUBLIC PEACE VIOLATION,0,Sunday,0
PUBLIC PEACE VIOLATION,0,Thursday,0
PUBLIC PEACE VIOLATION,0,Tuesday,0
PUBLIC PEACE VIOLATION,0,Wednesday,0
PUBLIC PEACE VIOLATION,1,Friday,0
PUBLIC PEACE VIOLATION,1,Monday,0
PUBLIC PEACE VIOLATION,1,Saturday,0
PUBLIC PEACE VIOLATION,1,Sunday,0
PUBLIC PEACE VIOLATION,1,Thursday,0
PUBLIC PEACE VIOLATION,1,Tuesday,0
PUBLIC PEACE VIOLATION,1,Wednesday,0
PUBLIC PEACE VIOLATION,2,Friday,0
PUBLIC PEACE VIOLATION,2,Monday,0
PUBLIC PEACE VIOLATION,2,Saturday,0
PUBLIC PEACE VIOLATION,2,Sunday,0
PUBLIC PEACE VIOLATION,2,Thursday,0
PUBLIC PEACE VIOLATION,2,Tuesday,0
PUBLIC PEACE VIOLATION,2,Wednesday,0
PUBLIC PEACE VIOLATION,3,Friday,0
PUBLIC PEACE VIOLATION,3,Monday,0
PUBLIC PEACE VIOLATION,3,Saturday,0
PUBLIC PEACE VIOLATION,3,Sunday,0
PUBLIC PEACE VIOLATION,3,Thursday,0
PUBLIC PEACE VIOLATION,3,Tuesday,0
PUBLIC PEACE VIOLATION,3,Wednesday,0
PUBLIC PEACE VIOLATION,4,Friday,0
PUBLIC PEACE VIOLATION,4,Monday,0
PUBLIC PEACE VIOLATION,4,Saturday,0
PUBLIC PEACE VIOLATION,4,Sunday,0
PUBLIC PEACE VIOLATION,4,Thursday,0
PUBLIC PEACE VIOLATION,4,Tuesday,0
PUBLIC PEACE VIOLATION,4,Wednesday,0
PUBLIC PEACE VIOLATION,5,Friday,0
PUBLIC PEACE VIOLATION,5,Monday,0
PUBLIC PEACE VIOLATION,5,Saturday,0
PUBLIC PEACE VIOLATION,5,Sunday,0
PUBLIC PEACE VIOLATION,5,Thursday,0
PUBLIC PEACE VIOLATION,5,Tuesday,0
PUBLIC PEACE VIOLATION,5,Wednesday,0
PUBLIC PEACE VIOLATION,6,Friday,0
PUBLIC PEACE VIOLATION,6,Monday,0
PUBLIC PEACE VIOLATION,6,Saturday,0
PUBLIC PEACE VIOLATION,6,Sunday,0
PUBLIC PEACE VIOLATION,6,Thursday,0
PUBLIC PEACE VIOLATION,6,Tuesday,0
PUBLIC PEACE VIOLATION,6,Wednesday,0
PUBLIC PEACE VIOLATION,7,Friday,0
PUBLIC PEACE VIOLATION,7,Monday,0
PUBLIC PEACE VIOLATION,7,Saturday,0
PUBLIC PEACE VIOLATION,7,Sunday,0
PUBLIC PEACE VIOLATION,7,Thursday,0
PUBLIC PEACE VIOLATION,7,Tuesday,0
PUBLIC PEACE VIOLATION,7,Wednesday,0
PUBLIC PEACE VIOLATION,8,Friday,0
PUBLIC PEACE VIOLATION,8,Monday,0
PUBLIC PEACE VIOLATION,8,Saturday,0
PUBLIC PEACE VIOLATION,8,Sunday,0
PUBLIC PEACE VIOLATION,8,Thursday,0
PUBLIC PEACE VIOLATION,8,Tuesday,0
PUBLIC PEACE VIOLATION,8,Wednesday,0
PUBLIC PEACE VIOLATION,9,Friday,0
PUBLIC PEACE VIOLATION,9,Monday,0
PUBLIC PEACE VIOLATION,9,Saturday,0
PUBLIC PEACE VIOLATION,9,Sunday,0
PUBLIC PEACE VIOLATION,9,Thursday,0
PUBLIC PEACE VIOLATION,9,Tuesday,0
PUBLIC PEACE VIOLATION,9,Wednesday,0
PUBLIC PEACE VIOLATION,10,Friday,0
PUBLIC PEACE VIOLATION,10,Monday,0
PUBLIC PEACE VIOLATION,10,Saturday,0
PUBLIC PEACE VIOLATION,10,Sunday,0
PUBLIC PEACE VIOLATION,10,Thursday,0
PUBLIC PEACE VIOLATION,10,Tuesday,0
PUBLIC PEACE VIOLATION,10,Wednesday,0
PUBLIC PEACE VIOLATION,11,Friday,0
PUBLIC PEACE VIOLATION,11,Monday,0
PUBLIC PEACE VIOLATION,11,Saturday,0
PUBLIC PEACE VIOLATION,11,Sunday,0
PUBLIC PEACE VIOLATION,11,Thursday,0
PUBLIC PEACE VIOLATION,11,Tuesday,0
PUBLIC PEACE VIOLATION,11,Wednesday,0
PUBLIC PEACE VIOLATION,12,Friday,0
PUBLIC PEACE VIOLATION,12,Monday,0
PUBLIC PEACE VIOLATION,12,Saturday,0
PUBLIC PEACE VIOLATION,12,Sunday,0
PUBLIC PEACE VIOLATION,12,Thursday,0
PUBLIC PEACE VIOLATION,12,Tuesday,0
PUBLIC PEACE VIOLATION,12,Wednesday,0
PUBLIC PEACE VIOLATION,13,Friday,0
PUBLIC PEACE VIOLATION,13,Monday,0
PUBLIC PEACE VIOLATION,13,Saturday,0
PUBLIC PEACE VIOLATION,13,Sunday,0
PUBLIC PEACE VIOLATION,13,Thursday,0
PUBLIC PEACE VIOLATION,13,Tuesday,0
PUBLIC PEACE VIOLATION,13,Wednesday,0
PUBLIC PEACE VIOLATION,14,Friday,0
PUBLIC PEACE VIOLATION,14,Monday,0
PUBLIC PEACE VIOLATION,14,Saturday,0
PUBLIC PEACE VIOLATION,14,Sunday,0
PUBLIC PEACE VIOLATION,14,Thursday,0
PUBLIC PEACE VIOLATION,14,Tuesday,0
PUBLIC PEACE VIOLATION,14,Wednesday,0
PUBLIC PEACE VIOLATION,15,Friday,0
PUBLIC PEACE VIOLATION,15,Monday,0
PUBLIC PEACE VIOLATION,15,Saturday,0
PUBLIC PEACE VIOLATION,15,Sunday,0
PUBLIC PEACE VIOLATION,15,Thursday,0
PUBLIC PEACE VIOLATION,15,Tuesday,0
PUBLIC PEACE VIOLATION,15,Wednesday,0
PUBLIC PEACE VIOLATION,16,Friday,0
PUBLIC PEACE VIOLATION,16,Monday,0
PUBLIC PEACE VIOLATION,16,Saturday,0
PUBLIC PEACE VIOLATION,16,Sunday,0
PUBLIC PEACE VIOLATION,16,Thursday,0
PUBLIC PEACE VIOLATION,16,Tuesday,0
PUBLIC PEACE VIOLATION,16,Wednesday,0
PUBLIC PEACE VIOLATION,17,Friday,0
PUBLIC PEACE VIOLATION,17,Monday,0
PUBLIC PEACE VIOLATION,17,Saturday,0
PUBLIC PEACE VIOLATION,17,Sunday,0
PUBLIC PEACE VIOLATION,17,Thursday,0
PUBLIC PEACE VIOLATION,17,Tuesday,0
PUBLIC PEACE VIOLATION,17,Wednesday,0
PUBLIC PEACE VIOLATION,18,Friday,0
PUBLIC PEACE VIOLATION,18,Monday,0
PUBLIC PEACE VIOLATION,18,Saturday,0
PUBLIC PEACE VIOLATION,18,Sunday,0
PUBLIC PEACE VIOLATION,18,Thursday,0
PUBLIC PEACE VIOLATION,18,Tuesday,0
PUBLIC PEACE VIOLATION,18,Wednesday,0
PUBLIC PEACE VIOLATION,19,Friday,0
PUBLIC PEACE VIOLATION,19,Monday,0
PUBLIC PEACE VIOLATION,19,Saturday,0
PUBLIC PEACE VIOLATION,19,Sunday,0
PUBLIC PEACE VIOLATION,19,Thursday,0
PUBLIC PEACE VIOLATION,19,Tuesday,0
PUBLIC PEACE VIOLATION,19,Wednesday,0
PUBLIC PEACE VIOLATION,20,Friday,0
PUBLIC PEACE VIOLATION,20,Monday,0
PUBLIC PEACE VIOLATION,20,Saturday,0
PUBLIC PEACE VIOLATION,20,Sunday,0
PUBLIC PEACE VIOLATION,20,Thursday,0
PUBLIC PEACE VIOLATION,20,Tuesday,0
PUBLIC PEACE VIOLATION,20,Wednesday,0
PUBLIC PEACE VIOLATION,21,Friday,0
PUBLIC PEACE VIOLATION,21,Monday,0
PUBLIC PEACE VIOLATION,21,Saturday,0
PUBLIC PEACE VIOLATION,21,Sunday,0
PUBLIC PEACE VIOLATION,21,Thursday,0
PUBLIC PEACE VIOLATION,21,Tuesday,0
PUBLIC PEACE VIOLATION,21,Wednesday,0
PUBLIC PEACE VIOLATION,22,Friday,0
PUBLIC PEACE VIOLATION,22,Monday,0
PUBLIC PEACE VIOLATION,22,Saturday,0
PUBLIC PEACE VIOLATION,22,Sunday,0
PUBLIC PEACE VIOLATION,22,Thursday,0
PUBLIC PEACE VIOLATION,22,Tuesday,0
PUBLIC PEACE VIOLATION,22,Wednesday,0
PUBLIC PEACE VIOLATION,23,Friday,0
PUBLIC PEACE VIOLATION,23,Monday,0
PUBLIC PEACE VIOLATION,23,Saturday,0
PUBLIC PEACE VIOLATION,23,Sunday,0
PUBLIC PEACE VIOLATION,23,Thursday,0
PUBLIC PEACE VIOLATION,23,Tuesday,0
PUBLIC PEACE VIOLATION,23,Wednesday,0
ROBBERY,0,Friday,0
ROBBERY,0,Monday,0
ROBBERY,0,Saturday,0
ROBBERY,0,Sunday,0
ROBBERY,0,Thursday,0
ROBBERY,0,Tuesday,0
ROBBERY,0,Wednesday,0
ROBBERY,1,Friday,0
ROBBERY,1,Monday,0
ROBBERY,1,Saturday,0
ROBBERY,1,Sunday,0
ROBBERY,1,Thursday,0
ROBBERY,1,Tuesday,0
ROBBERY,1,Wednesday,0
ROBBERY,2,Friday,0
ROBBERY,2,Monday,0
ROBBERY,2,Saturday,0
ROBBERY,2,Sunday,0
ROBBERY,2,Thursday,0
ROBBERY,2,Tuesday,0
ROBBERY,2,Wednesday,0
ROBBERY,3,Friday,0
ROBBERY,3,Monday,0
ROBBERY,3,Saturday,0
ROBBERY,3,Sunday,0
ROBBERY,3,Thursday,0
ROBBERY,3,Tuesday,0
ROBBERY,3,Wednesday,0
ROBBERY,4,Friday,0
ROBBERY,4,Monday,0
ROBBERY,4,Saturday,0
ROBBERY,4,Sunday,0
ROBBERY,4,Thursday,0
ROBBERY,4,Tuesday,0
ROBBERY,4,Wednesday,0
ROBBERY,5,Friday,0
ROBBERY,5,Monday,0
ROBBERY,5,Saturday,0
ROBBERY,5,Sunday,0
ROBBERY,5,Thursday,0
ROBBERY,5,Tuesday,0
ROBBERY,5,Wednesday,0
ROBBERY,6,Friday,0
ROBBERY,6,Monday,0
ROBBERY,6,Saturday,0
ROBBERY,6,Sunday,0
ROBBERY,6,Thursday,0
ROBBERY,6,Tuesday,0
ROBBERY,6,Wednesday,0
ROBBERY,7,Friday,0
ROBBERY,7,Monday,0
ROBBERY,7,Saturday,0
ROBBERY,7,Sunday,0
ROBBERY,7,Thursday,0
ROBBERY,7,Tuesday,0
ROBBERY,7,Wednesday,0
ROBBERY,8,Friday,0
ROBBERY,8,Monday,0
ROBBERY,8,Saturday,0
ROBBERY,8,Sunday,0
ROBBERY,8,Thursday,0
ROBBERY,8,Tuesday,0
ROBBERY,8,Wednesday,0
ROBBERY,9,Friday,0
ROBBERY,9,Monday,0
ROBBERY,9,Saturday,0
ROBBERY,9,Sunday,0
ROBBERY,9,Thursday,0
ROBBERY,9,Tuesday,0
ROBBERY,9,Wednesday,0
ROBBERY,10,Friday,0
ROBBERY,10,Monday,0
ROBBERY,10,Saturday,0
ROBBERY,10,Sunday,0
ROBBERY,10,Thursday,0
ROBBERY,10,Tuesday,0
ROBBERY,10,Wednesday,0
ROBBERY,11,Friday,0
ROBBERY,11,Monday,0
ROBBERY,11,Saturday,0
ROBBERY,11,Sunday,0
ROBBERY,11,Thursday,0
ROBBERY,11,Tuesday,0
ROBBERY,11,Wednesday,0
ROBBERY,12,Friday,0
ROBBERY,12,Monday,0
ROBBERY,12,Saturday,0
ROBBERY,12,Sunday,0
ROBBERY,12,Thursday,0
ROBBERY,12,Tuesday,0
ROBBERY,12,Wednesday,0
ROBBERY,13,Friday,0
ROBBERY,13,Monday,0
ROBBERY,13,Saturday,0
ROBBERY,13,Sunday,0
ROBBERY,13,Thursday,0
ROBBERY,13,Tuesday,0
ROBBERY,13,Wednesday,0
ROBBERY,14,Friday,0
ROBBERY,14,Monday,0
ROBBERY,14,Saturday,0
ROBBERY,14,Sunday,0
ROBBERY,14,Thursday,0
ROBBERY,14,Tuesday,0
ROBBERY,14,Wednesday,0
ROBBERY,15,Friday,0
ROBBERY,15,Monday,0
ROBBERY,15,Saturday,0
ROBBERY,15,Sunday,0
ROBBERY,15,Thursday,0
ROBBERY,15,Tuesday,0
ROBBERY,15,Wednesday,0
ROBBERY,16,Friday,0
ROBBERY,16,Monday,0
ROBBERY,16,Saturday,0
ROBBERY,16,Sunday,0
ROBBERY,16,Thursday,0
ROBBERY,16,Tuesday,0
ROBBERY,16,Wednesday,0
ROBBERY,17,Friday,0
ROBBERY,17,Monday,0
ROBBERY,17,Saturday,0
ROBBERY,17,Sunday,0
ROBBERY,17,Thursday,0
ROBBERY,17,Tuesday,0
ROBBERY,17,Wednesday,0
ROBBERY,18,Friday,0
ROBBERY,18,Monday,0
ROBBERY,18,Saturday,0
ROBBERY,18,Sunday,0
ROBBERY,18,Thursday,0
ROBBERY,18,Tuesday,0
ROBBERY,18,Wednesday,0
ROBBERY,19,Friday,0
ROBBERY,19,Monday,0
ROBBERY,19,Saturday,0
ROBBERY,19,Sunday,0
ROBBERY,19,Thursday,0
ROBBERY,19,Tuesday,0
ROBBERY,19,Wednesday,0
ROBBERY,20,Friday,0
ROBBERY,20,Monday,0
ROBBERY,20,Saturday,0
ROBBERY,20,Sunday,0
ROBBERY,20,Thursday,0
ROBBERY,20,Tuesday,0
ROBBERY,20,Wednesday,0
ROBBERY,21,Friday,0
ROBBERY,21,Monday,0
ROBBERY,21,Saturday,0
ROBBERY,21,Sunday,0
ROBBERY,21,Thursday,0
ROBBERY,21,Tuesday,0
ROBBERY,21,Wednesday,0
ROBBERY,22,Friday,0
ROBBERY,22,Monday,0
ROBBERY,22,Saturday,0
ROBBERY,22,Sunday,0
ROBBERY,22,Thursday,0
ROBBERY,22,Tuesday,0
ROBBERY,22,Wednesday,0
ROBBERY,23,Friday,0
ROBBERY,23,Monday,0
ROBBERY,23,Saturday,0
ROBBERY,23,Sunday,0
ROBBERY,23,Thursday,0
ROBBERY,23,Tuesday,0
ROBBERY,23,Wednesday,0
SEX OFFENSE,0,Friday,0
SEX OFFENSE,0,Monday,0
SEX OFFENSE,0,Saturday,0
SEX OFFENSE,0,Sunday,0
SEX OFFENSE,0,Thursday,0
SEX OFFENSE,0,Tuesday,0
SEX OFFENSE,0,Wednesday,0
SEX OFFENSE,1,Friday,0
SEX OFFENSE,1,Monday,0
SEX OFFENSE,1,Saturday,0
SEX OFFENSE,1,Sunday,0
SEX OFFENSE,1,Thursday,0
SEX OFFENSE,1,Tuesday,0
SEX OFFENSE,1,Wednesday,0
SEX OFFENSE,2,Friday,0
SEX OFFENSE,2,Monday,0
SEX OFFENSE,2,Saturday,0
SEX OFFENSE,2,Sunday,0
SEX OFFENSE,2,Thursday,0
SEX OFFENSE,2,Tuesday,0
SEX OFFENSE,2,Wednesday,0
SEX OFFENSE,3,Friday,0
SEX OFFENSE,3,Monday,0
SEX OFFENSE,3,Saturday,0
SEX OFFENSE,3,Sunday,0
SEX OFFENSE,3,Thursday,0
SEX OFFENSE,3,Tuesday,0
SEX OFFENSE,3,Wednesday,0
SEX OFFENSE,4,Friday,0
SEX OFFENSE,4,Monday,0
SEX OFFENSE,4,Saturday,0
SEX OFFENSE,4,Sunday,0
SEX OFFENSE,4,Thursday,0
SEX OFFENSE,4,Tuesday,0
SEX OFFENSE,4,Wednesday,0
SEX OFFENSE,5,Friday,0
SEX OFFENSE,5,Monday,0
SEX OFFENSE,5,Saturday,0
SEX OFFENSE,5,Sunday,0
SEX OFFENSE,5,Thursday,0
SEX OFFENSE,5,Tuesday,0
SEX OFFENSE,5,Wednesday,0
SEX OFFENSE,6,Friday,0
SEX OFFENSE,6,Monday,0
SEX OFFENSE,6,Saturday,0
SEX OFFENSE,6,Sunday,0
SEX OFFENSE,6,Thursday,0
SEX OFFENSE,6,Tuesday,0
SEX OFFENSE,6,Wednesday,0
SEX OFFENSE,7,Friday,0
SEX OFFENSE,7,Monday,0
SEX OFFENSE,7,Saturday,0
SEX OFFENSE,7,Sunday,0
SEX OFFENSE,7,Thursday,0
SEX OFFENSE,7,Tuesday,0
SEX OFFENSE,7,Wednesday,0
SEX OFFENSE,8,Friday,0
SEX OFFENSE,8,Monday,0
SEX OFFENSE,8,Saturday,0
SEX OFFENSE,8,Sunday,0
SEX OFFENSE,8,Thursday,0
SEX OFFENSE,8,Tuesday,0
SEX OFFENSE,8,Wednesday,0
SEX OFFENSE,9,Friday,0
SEX OFFENSE,9,Monday,0
SEX OFFENSE,9,Saturday,0
SEX OFFENSE,9,Sunday,0
SEX OFFENSE,9,Thursday,0
SEX OFFENSE,9,Tuesday,0
SEX OFFENSE,9,Wednesday,0
SEX OFFENSE,10,Friday,0
SEX OFFENSE,10,Monday,0
SEX OFFENSE,10,Saturday,0
SEX OFFENSE,10,Sunday,0
SEX OFFENSE,10,Thursday,0
SEX OFFENSE,10,Tuesday,0
SEX OFFENSE,10,Wednesday,0
SEX OFFENSE,11,Friday,0
SEX OFFENSE,11,Monday,0
SEX OFFENSE,11,Saturday,0
SEX OFFENSE,11,Sunday,0
SEX OFFENSE,11,Thursday,0
SEX OFFENSE,11,Tuesday,0
SEX OFFENSE,11,Wednesday,0
SEX OFFENSE,12,Friday,0
SEX OFFENSE,12,Monday,0
SEX OFFENSE,12,Saturday,0
SEX OFFENSE,12,Sunday,0
SEX OFFENSE,12,Thursday,0
SEX OFFENSE,12,Tuesday,0
SEX OFFENSE,12,Wednesday,0
SEX OFFENSE,13,Friday,0
SEX OFFENSE,13,Monday,0
SEX OFFENSE,13,Saturday,0
SEX OFFENSE,13,Sunday,0
SEX OFFENSE,13,Thursday,0
SEX OFFENSE,13,Tuesday,0
SEX OFFENSE,13,Wednesday,0
SEX OFFENSE,14,Friday,0
SEX OFFENSE,14,Monday,0
SEX OFFENSE,14,Saturday,0
SEX OFFENSE,14,Sunday,0
SEX OFFENSE,14,Thursday,0
SEX OFFENSE,14,Tuesday,0
SEX OFFENSE,14,Wednesday,0
SEX OFFENSE,15,Friday,0
SEX OFFENSE,15,Monday,0
SEX OFFENSE,15,Saturday,0
SEX OFFENSE,15,Sunday,0
SEX OFFENSE,15,Thursday,0
SEX OFFENSE,15,Tuesday,0
SEX OFFENSE,15,Wednesday,0
SEX OFFENSE,16,Friday,0
SEX OFFENSE,16,Monday,0
SEX OFFENSE,16,Saturday,0
SEX OFFENSE,16,Sunday,0
SEX OFFENSE,16,Thursday,0
SEX OFFENSE,16,Tuesday,0
SEX OFFENSE,16,Wednesday,0
SEX OFFENSE,17,Friday,0
SEX OFFENSE,17,Monday,0
SEX OFFENSE,17,Saturday,0
SEX OFFENSE,17,Sunday,0
SEX OFFENSE,17,Thursday,0
SEX OFFENSE,17,Tuesday,0
SEX OFFENSE,17,Wednesday,0
SEX OFFENSE,18,Friday,0
SEX OFFENSE,18,Monday,0
SEX OFFENSE,18,Saturday,0
SEX OFFENSE,18,Sunday,0
SEX OFFENSE,18,Thursday,0
SEX OFFENSE,18,Tuesday,0
SEX OFFENSE,18,Wednesday,0
SEX OFFENSE,19,Friday,0
SEX OFFENSE,19,Monday,0
SEX OFFENSE,19,Saturday,0
SEX OFFENSE,19,Sunday,0
SEX OFFENSE,19,Thursday,0
SEX OFFENSE,19,Tuesday,0
SEX OFFENSE,19,Wednesday,0
SEX OFFENSE,20,Friday,0
SEX OFFENSE,20,Monday,0
SEX OFFENSE,20,Saturday,0
SEX OFFENSE,20,Sunday,0
SEX OFFENSE,20,Thursday,0
SEX OFFENSE,20,Tuesday,0
SEX OFFENSE,20,Wednesday,0
SEX OFFENSE,21,Friday,0
SEX OFFENSE,21,Monday,0
SEX OFFENSE,21,Saturday,0
SEX OFFENSE,21,Sunday,0
SEX OFFENSE,21,Thursday,0
SEX OFFENSE,21,Tuesday,0
SEX OFFENSE,21,Wednesday,0
SEX OFFENSE,22,Friday,0
SEX OFFENSE,22,Monday,0
SEX OFFENSE,22,Saturday,0
SEX OFFENSE,22,Sunday,0
SEX OFFENSE,22,Thursday,0
SEX OFFENSE,22,Tuesday,0
SEX OFFENSE,22,Wednesday,0
SEX OFFENSE,23,Friday,0
SEX OFFENSE,23,Monday,0
SEX OFFENSE,23,Saturday,0
SEX OFFENSE,23,Sunday,0
SEX OFFENSE,23,Thursday,0
SEX OFFENSE,23,Tuesday,0
SEX OFFENSE,23,Wednesday,0
STALKING,0,Friday,0
STALKING,0,Monday,0
STALKING,0,Saturday,0
STALKING,0,Sunday,0
STALKING,0,Thursday,0
STALKING,0,Tuesday,0
STALKING,0,Wednesday,0
STALKING,1,Friday,0
STALKING,1,Monday,0
STALKING,1,Saturday,0
STALKING,1,Sunday,0
STALKING,1,Thursday,0
STALKING,1,Tuesday,0
STALKING,1,Wednesday,0
STALKING,2,Friday,0
STALKING,2,Monday,0
STALKING,2,Saturday,0
STALKING,2,Sunday,0
STALKING,2,Thursday,0
STALKING,2,Tuesday,0
STALKING,2,Wednesday,0
STALKING,3,Friday,0
STALKING,3,Monday,0
STALKING,3,Saturday,0
STALKING,3,Sunday,0
STALKING,3,Thursday,0
STALKING,3,Tuesday,0
STALKING,3,Wednesday,0
STALKING,4,Friday,0
STALKING,4,Monday,0
STALKING,4,Saturday,0
STALKING,4,Sunday,0
STALKING,4,Thursday,0
STALKING,4,Tuesday,0
STALKING,4,Wednesday,0
STALKING,5,Friday,0
STALKING,5,Monday,0
STALKING,5,Saturday,0
STALKING,5,Sunday,0
STALKING,5,Thursday,0
STALKING,5,Tuesday,0
STALKING,5,Wednesday,0
STALKING,6,Friday,0
STALKING,6,Monday,0
STALKING,6,Saturday,0
STALKING,6,Sunday,0
STALKING,6,Thursday,0
STALKING,6,Tuesday,0
STALKING,6,Wednesday,0
STALKING,7,Friday,0
STALKING,7,Monday,0
STALKING,7,Saturday,0
STALKING,7,Sunday,0
STALKING,7,Thursday,0
STALKING,7,Tuesday,0
STALKING,7,Wednesday,0
STALKING,8,Friday,0
STALKING,8,Monday,0
STALKING,8,Saturday,0
STALKING,8,Sunday,0
STALKING,8,Thursday,0
STALKING,8,Tuesday,0
STALKING,8,Wednesday,0
STALKING,9,Friday,0
STALKING,9,Monday,0
STALKING,9,Saturday,0
STALKING,9,Sunday,0
STALKING,9,Thursday,0
STALKING,9,Tuesday,0
STALKING,9,Wednesday,0
STALKING,10,Friday,0
STALKING,10,Monday,0
STALKING,10,Saturday,0
STALKING,10,Sunday,0
STALKING,10,Thursday,0
STALKING,10,Tuesday,0
STALKING,10,Wednesday,0
STALKING,11,Friday,0
STALKING,11,Monday,0
STALKING,11,Saturday,0
STALKING,11,Sunday,0
STALKING,11,Thursday,0
STALKING,11,Tuesday,0
